timestamp,hour,day_of_week,date,currentSpeed,freeFlowSpeed,confidence,congestion
2025-06-20T18:24:01.873906+02:00,18,4,2025-06-20,10,16,1,MEDIUM
2025-06-20T23:56:01.477051+02:00,23,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T10:43:01.868058+02:00,10,5,2025-06-21,13,17,1,MEDIUM
2025-06-20T23:40:02.680836+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-23T14:09:01.809013+02:00,14,0,2025-06-23,13,17,1,MEDIUM
2025-06-22T22:36:02.178621+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T13:35:02.035560+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-20T18:30:01.689758+02:00,18,4,2025-06-20,8,16,1,HIGH
2025-06-21T14:42:01.622746+02:00,14,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T17:05:01.921562+02:00,17,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T13:53:01.627166+02:00,13,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T11:35:01.735526+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T20:22:02.157633+02:00,20,5,2025-06-21,2,17,1,HIGH
2025-06-21T15:23:01.514112+02:00,15,5,2025-06-21,11,16,1,MEDIUM
2025-06-23T14:11:02.390316+02:00,14,0,2025-06-23,10,17,1,MEDIUM
2025-06-21T14:06:01.270051+02:00,14,5,2025-06-21,13,16,1,MEDIUM
2025-06-20T22:50:02.284998+02:00,22,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T15:37:02.047426+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-20T22:31:01.522278+02:00,22,4,2025-06-20,10,16,1,MEDIUM
2025-06-22T22:35:01.460462+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T00:00:01.965131+02:00,0,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T00:06:01.914529+02:00,0,5,2025-06-21,17,17,1,LOW
2025-06-21T11:59:01.999568+02:00,11,5,2025-06-21,11,16,1,MEDIUM
2025-06-23T13:19:01.995939+02:00,13,0,2025-06-23,13,17,1,MEDIUM
2025-06-21T13:56:01.386987+02:00,13,5,2025-06-21,10,16,1,MEDIUM
2025-06-21T20:26:01.462893+02:00,20,5,2025-06-21,2,19,1,HIGH
2025-06-20T21:12:02.426818+02:00,21,4,2025-06-20,13,17,1,MEDIUM
2025-06-23T13:39:01.944567+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T09:45:02.116130+02:00,9,5,2025-06-21,13,16,1,MEDIUM
2025-06-20T23:27:02.588833+02:00,23,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T13:32:02.257521+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-22T23:21:02.287284+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T18:09:01.994717+02:00,18,5,2025-06-21,9,16,1,MEDIUM
2025-06-21T16:53:01.208120+02:00,16,5,2025-06-21,10,16,1,MEDIUM
2025-06-21T15:52:01.769414+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-20T23:53:01.720843+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-21T20:16:01.666606+02:00,20,5,2025-06-21,2,18,1,HIGH
2025-06-21T15:09:02.162411+02:00,15,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T13:09:01.932253+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-22T22:17:01.825043+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T20:46:01.874207+02:00,20,5,2025-06-21,3,17,1,HIGH
2025-06-23T15:14:02.085695+02:00,15,0,2025-06-23,17,17,1,LOW
2025-06-21T16:44:02.189355+02:00,16,5,2025-06-21,11,17,1,MEDIUM
2025-06-22T23:27:01.836313+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-20T21:05:01.997642+02:00,21,4,2025-06-20,14,17,1,MEDIUM
2025-06-20T20:48:01.707227+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-21T13:21:02.026506+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-21T18:25:01.311603+02:00,18,5,2025-06-21,10,17,1,MEDIUM
2025-06-20T17:44:01.919071+02:00,17,4,2025-06-20,9,16,1,MEDIUM
2025-06-21T16:23:01.497171+02:00,16,5,2025-06-21,9,16,1,MEDIUM
2025-06-21T00:07:02.192910+02:00,0,5,2025-06-21,17,17,1,LOW
2025-06-22T22:19:02.275784+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T16:27:02.041341+02:00,16,5,2025-06-21,14,17,1,MEDIUM
2025-06-20T21:33:01.784888+02:00,21,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T18:16:02.160834+02:00,18,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T15:22:01.898799+02:00,15,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T22:39:02.530286+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-23T14:38:01.885020+02:00,14,0,2025-06-23,11,16,1,MEDIUM
2025-06-21T11:30:01.770545+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T00:03:01.850875+02:00,0,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T22:35:02.086492+02:00,22,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T12:36:01.346789+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-20T22:22:02.062479+02:00,22,4,2025-06-20,13,17,1,MEDIUM
2025-06-23T13:52:01.875722+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-20T18:16:02.055736+02:00,18,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T20:37:01.583855+02:00,20,5,2025-06-21,2,18,1,HIGH
2025-06-21T16:13:01.530799+02:00,16,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T18:50:02.153717+02:00,18,5,2025-06-21,9,16,1,MEDIUM
2025-06-22T23:10:02.347400+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T11:40:01.564449+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-20T22:51:02.568855+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-21T20:09:01.633520+02:00,20,5,2025-06-21,2,16,1,HIGH
2025-06-23T14:13:01.988233+02:00,14,0,2025-06-23,9,16,1,MEDIUM
2025-06-23T14:19:01.535555+02:00,14,0,2025-06-23,17,17,1,LOW
2025-06-23T14:01:01.766143+02:00,14,0,2025-06-23,11,16,1,MEDIUM
2025-06-21T20:51:01.771665+02:00,20,5,2025-06-21,5,17,1,HIGH
2025-06-21T16:03:01.874282+02:00,16,5,2025-06-21,17,17,1,LOW
2025-06-21T13:00:01.414436+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-22T22:53:02.111591+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-20T22:16:01.781491+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-21T20:04:01.809822+02:00,20,5,2025-06-21,2,16,1,HIGH
2025-06-21T18:47:01.459577+02:00,18,5,2025-06-21,7,17,1,HIGH
2025-06-21T09:47:01.342272+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T16:22:01.897712+02:00,16,5,2025-06-21,9,16,1,MEDIUM
2025-06-21T10:36:01.653518+02:00,10,5,2025-06-21,11,17,1,MEDIUM
2025-06-21T10:13:02.048494+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-20T19:09:02.299841+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-22T22:26:01.712335+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T14:47:01.537111+02:00,14,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T17:02:02.259336+02:00,17,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T10:59:01.871764+02:00,10,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T20:23:01.698329+02:00,20,5,2025-06-21,3,17,1,HIGH
2025-06-20T22:57:02.457596+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-20T19:30:01.460699+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-23T13:49:01.529342+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-22T22:45:02.317102+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-22T22:11:02.304308+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-20T20:18:02.371558+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-21T12:02:01.733762+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-20T19:23:01.734454+02:00,19,4,2025-06-20,13,16,1,MEDIUM
2025-06-22T22:01:01.749042+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T09:23:02.032437+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T13:20:01.414545+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-21T15:59:01.511565+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-22T22:14:02.555782+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T19:25:01.777061+02:00,19,5,2025-06-21,4,16,1,HIGH
2025-06-21T13:37:02.183681+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-21T17:34:01.636151+02:00,17,5,2025-06-21,9,16,1,MEDIUM
2025-06-20T22:33:02.362967+02:00,22,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T13:57:01.940792+02:00,13,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T09:53:01.436937+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T15:57:01.365349+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-21T09:19:02.625219+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-22T23:14:02.049130+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T16:12:02.004149+02:00,16,5,2025-06-21,10,17,1,MEDIUM
2025-06-22T23:33:01.726679+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-23T14:32:02.331154+02:00,14,0,2025-06-23,9,17,1,MEDIUM
2025-06-21T12:24:02.025811+02:00,12,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T12:29:01.552922+02:00,12,5,2025-06-21,14,17,1,MEDIUM
2025-06-21T13:45:02.024654+02:00,13,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T09:48:01.954905+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T09:56:02.186509+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T16:17:01.879666+02:00,16,5,2025-06-21,10,16,1,MEDIUM
2025-06-21T17:46:01.423657+02:00,17,5,2025-06-21,9,18,1,HIGH
2025-06-21T15:50:01.769131+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-23T14:03:02.291956+02:00,14,0,2025-06-23,11,16,1,MEDIUM
2025-06-20T23:51:01.880984+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-20T19:15:01.644370+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-23T15:07:01.790017+02:00,15,0,2025-06-23,17,17,1,LOW
2025-06-21T12:55:01.333559+02:00,12,5,2025-06-21,13,17,1,MEDIUM
2025-06-23T13:40:01.675395+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-20T23:55:01.713436+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-21T19:53:01.773234+02:00,19,5,2025-06-21,4,18,1,HIGH
2025-06-21T09:29:01.490762+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-20T19:41:01.771616+02:00,19,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T10:25:01.350352+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-20T20:10:01.545963+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-20T19:27:02.020122+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-20T19:10:02.162581+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-22T23:05:02.251841+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T17:55:01.756781+02:00,17,5,2025-06-21,8,16,1,HIGH
2025-06-21T11:10:02.056628+02:00,11,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T20:02:02.046961+02:00,20,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T10:06:02.120708+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-21T09:59:01.915854+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T15:03:01.807351+02:00,15,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T10:30:02.155716+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-21T13:59:02.096752+02:00,13,5,2025-06-21,10,17,1,MEDIUM
2025-06-23T15:16:02.024781+02:00,15,0,2025-06-23,17,17,1,LOW
2025-06-20T19:21:02.179538+02:00,19,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T09:11:01.778488+02:00,9,5,2025-06-21,13,16,1,MEDIUM
2025-06-22T23:48:01.935760+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T17:44:01.234641+02:00,17,5,2025-06-21,9,16,1,MEDIUM
2025-06-21T12:04:01.901343+02:00,12,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T12:43:02.196783+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-21T09:54:02.037214+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T09:26:01.735851+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T17:52:01.939690+02:00,17,5,2025-06-21,8,17,1,HIGH
2025-06-21T14:33:01.355000+02:00,14,5,2025-06-21,17,17,1,LOW
2025-06-20T23:25:01.779846+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-21T20:35:01.524207+02:00,20,5,2025-06-21,3,17,1,HIGH
2025-06-21T13:51:01.461368+02:00,13,5,2025-06-21,13,17,1,MEDIUM
2025-06-23T15:17:01.604095+02:00,15,0,2025-06-23,13,16,1,MEDIUM
2025-06-21T13:39:01.373422+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-20T23:04:02.515003+02:00,23,4,2025-06-20,13,16,1,MEDIUM
2025-06-21T12:28:02.024736+02:00,12,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T15:46:01.570203+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-21T16:41:02.301960+02:00,16,5,2025-06-21,11,16,1,MEDIUM
2025-06-22T23:00:02.308500+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-22T22:28:02.272411+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-20T21:25:01.809097+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-21T16:45:01.732087+02:00,16,5,2025-06-21,11,17,1,MEDIUM
2025-06-21T19:40:02.120514+02:00,19,5,2025-06-21,4,18,1,HIGH
2025-06-20T21:22:02.255101+02:00,21,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T15:48:01.740949+02:00,15,5,2025-06-21,14,17,1,MEDIUM
2025-06-23T13:30:02.493861+02:00,13,0,2025-06-23,11,16,1,MEDIUM
2025-06-22T23:08:01.922463+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T18:40:02.266671+02:00,18,5,2025-06-21,10,17,1,MEDIUM
2025-06-20T18:01:02.509679+02:00,18,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T11:04:01.764517+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T09:51:01.423151+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-20T23:26:01.672920+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-21T20:17:02.300940+02:00,20,5,2025-06-21,2,19,1,HIGH
2025-06-21T15:43:01.842892+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-21T13:31:01.636363+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-20T20:56:02.221275+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-21T09:58:01.386579+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T11:50:01.609847+02:00,11,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T23:06:01.756556+02:00,23,4,2025-06-20,13,17,1,MEDIUM
2025-06-20T18:11:02.169857+02:00,18,4,2025-06-20,17,17,1,LOW
2025-06-20T19:57:01.750029+02:00,19,4,2025-06-20,11,16,1,MEDIUM
2025-06-20T17:54:01.742799+02:00,17,4,2025-06-20,9,16,1,MEDIUM
2025-06-20T21:47:01.612489+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-23T14:22:01.851549+02:00,14,0,2025-06-23,17,17,1,LOW
2025-06-20T22:48:02.171349+02:00,22,4,2025-06-20,13,17,1,MEDIUM
2025-06-21T16:34:02.131841+02:00,16,5,2025-06-21,17,17,1,LOW
2025-06-23T13:14:02.709958+02:00,13,0,2025-06-23,11,17,1,MEDIUM
2025-06-21T11:15:02.062171+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-20T21:17:01.621130+02:00,21,4,2025-06-20,10,17,1,MEDIUM
2025-06-21T13:28:02.092853+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-21T19:56:02.189012+02:00,19,5,2025-06-21,3,18,1,HIGH
2025-06-21T15:08:01.720962+02:00,15,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T13:11:02.037616+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-22T22:15:02.070819+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T09:25:02.221402+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T18:03:01.585987+02:00,18,5,2025-06-21,10,16,1,MEDIUM
2025-06-23T13:10:02.939166+02:00,13,0,2025-06-23,11,17,1,MEDIUM
2025-06-22T22:18:01.518550+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-20T19:35:01.788361+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-20T20:22:02.191421+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-20T22:38:01.648539+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-23T15:11:02.071241+02:00,15,0,2025-06-23,17,17,1,LOW
2025-06-23T13:32:02.353599+02:00,13,0,2025-06-23,11,16,1,MEDIUM
2025-06-21T15:55:02.189304+02:00,15,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T18:18:01.317245+02:00,18,5,2025-06-21,10,17,1,MEDIUM
2025-06-20T17:57:01.939582+02:00,17,4,2025-06-20,17,17,1,LOW
2025-06-21T00:01:01.940891+02:00,0,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T20:13:01.945461+02:00,20,5,2025-06-21,2,16,1,HIGH
2025-06-21T10:18:02.276279+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-21T13:49:02.247454+02:00,13,5,2025-06-21,13,17,1,MEDIUM
2025-06-20T21:42:02.358917+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-20T22:43:02.135066+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-23T13:25:01.946859+02:00,13,0,2025-06-23,13,17,1,MEDIUM
2025-06-20T20:04:01.887889+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-22T22:25:02.105607+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-20T22:13:02.300536+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-21T17:31:01.837077+02:00,17,5,2025-06-21,9,18,1,HIGH
2025-06-22T22:05:02.663645+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T16:30:01.763822+02:00,16,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T00:17:02.155624+02:00,0,5,2025-06-21,17,17,1,LOW
2025-06-22T22:55:01.500497+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T19:55:01.686281+02:00,19,5,2025-06-21,8,18,1,HIGH
2025-06-21T20:25:01.870583+02:00,20,5,2025-06-21,2,17,1,HIGH
2025-06-21T19:28:01.438582+02:00,19,5,2025-06-21,3,16,1,HIGH
2025-06-21T16:29:02.153309+02:00,16,5,2025-06-21,13,16,1,MEDIUM
2025-06-20T21:00:02.531457+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-21T18:20:01.447018+02:00,18,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T19:19:01.404804+02:00,19,5,2025-06-21,3,14,1,HIGH
2025-06-21T12:44:01.783077+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-21T12:38:01.531224+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-21T15:44:01.394247+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-22T23:06:01.915302+02:00,23,6,2025-06-22,17,17,1,LOW
2025-06-21T10:01:02.060618+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-20T18:09:02.263004+02:00,18,4,2025-06-20,17,17,1,LOW
2025-06-21T16:40:01.623491+02:00,16,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T17:40:02.694887+02:00,17,5,2025-06-21,2,15,1,HIGH
2025-06-22T22:39:01.772168+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-21T19:33:01.408723+02:00,19,5,2025-06-21,3,15,1,HIGH
2025-06-23T14:12:02.130468+02:00,14,0,2025-06-23,9,16,1,MEDIUM
2025-06-21T20:33:01.358935+02:00,20,5,2025-06-21,3,18,1,HIGH
2025-06-23T14:44:02.226442+02:00,14,0,2025-06-23,11,16,1,MEDIUM
2025-06-21T16:01:01.809253+02:00,16,5,2025-06-21,17,17,1,LOW
2025-06-20T19:17:02.493728+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-20T20:07:01.988929+02:00,20,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T16:59:01.688598+02:00,16,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T18:20:02.199210+02:00,18,4,2025-06-20,10,17,1,MEDIUM
2025-06-20T20:13:02.348001+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-21T12:58:02.268866+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-21T19:29:02.022560+02:00,19,5,2025-06-21,3,16,1,HIGH
2025-06-21T20:52:01.360730+02:00,20,5,2025-06-21,5,16,1,HIGH
2025-06-21T10:05:01.508173+02:00,10,5,2025-06-21,14,17,1,MEDIUM
2025-06-20T22:27:02.376061+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-21T14:05:01.713416+02:00,14,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T17:16:01.374682+02:00,17,5,2025-06-21,13,17,1,MEDIUM
2025-06-20T23:22:02.255524+02:00,23,4,2025-06-20,10,17,1,MEDIUM
2025-06-21T15:45:01.987741+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-21T11:39:02.013083+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-23T13:44:01.615612+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T12:52:01.503890+02:00,12,5,2025-06-21,13,16,1,MEDIUM
2025-06-21T10:22:01.661439+02:00,10,5,2025-06-21,17,17,1,LOW
2025-06-20T21:44:02.024159+02:00,21,4,2025-06-20,13,16,1,MEDIUM
2025-06-21T14:51:01.880183+02:00,14,5,2025-06-21,17,17,1,LOW
2025-06-23T13:50:02.342172+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-21T11:46:01.304143+02:00,11,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T09:40:02.198741+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-21T20:06:01.995552+02:00,20,5,2025-06-21,2,16,1,HIGH
2025-06-20T20:47:01.876095+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-21T11:38:01.427238+02:00,11,5,2025-06-21,17,17,1,LOW
2025-06-21T12:26:02.051498+02:00,12,5,2025-06-21,13,16,1,MEDIUM
2025-06-20T19:37:01.615719+02:00,19,4,2025-06-20,17,17,1,LOW
2025-06-20T20:03:01.957204+02:00,20,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T13:12:01.636684+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-20T21:39:01.699500+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-21T20:29:02.190923+02:00,20,5,2025-06-21,2,20,1,HIGH
2025-06-21T16:15:01.672471+02:00,16,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T18:46:01.912322+02:00,18,5,2025-06-21,8,16,1,HIGH
2025-06-20T22:12:02.611927+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-21T13:05:01.681192+02:00,13,5,2025-06-21,17,17,1,LOW
2025-06-22T22:43:01.773195+02:00,22,6,2025-06-22,17,17,1,LOW
2025-06-23T14:49:01.805081+02:00,14,0,2025-06-23,11,16,1,MEDIUM
2025-06-23T14:21:02.164380+02:00,14,0,2025-06-23,17,17,1,LOW
2025-06-21T09:55:01.606351+02:00,9,5,2025-06-21,17,17,1,LOW
2025-06-20T17:41:02.540172+02:00,17,4,2025-06-20,5,17,1,HIGH
2025-06-21T15:58:01.963352+02:00,15,5,2025-06-21,17,17,1,LOW
2025-06-21T18:15:01.539333+02:00,18,5,2025-06-21,13,17,1,MEDIUM
2025-06-20T23:20:02.286765+02:00,23,4,2025-06-20,11,16,1,MEDIUM
2025-06-23T13:24:02.250452+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-20T20:38:02.100527+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-21T12:59:01.907513+02:00,12,5,2025-06-21,17,17,1,LOW
2025-06-21T15:30:01.238738+02:00,15,5,2025-06-21,11,17,1,MEDIUM
2025-06-21T10:42:01.332929+02:00,10,5,2025-06-21,13,17,1,MEDIUM
2025-06-21T17:03:01.831382+02:00,17,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T23:31:01.972684+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-23T14:36:01.786948+02:00,14,0,2025-06-23,11,17,1,MEDIUM
2025-06-23T14:52:02.064812+02:00,14,0,2025-06-23,11,17,1,MEDIUM
2025-06-20T23:43:02.444058+02:00,23,4,2025-06-20,17,17,1,LOW
2025-06-21T18:28:02.081148+02:00,18,5,2025-06-21,10,17,1,MEDIUM
2025-06-21T16:16:02.302150+02:00,16,5,2025-06-21,10,17,1,MEDIUM
2025-06-20T21:28:02.275863+02:00,21,4,2025-06-20,17,17,1,LOW
2025-06-23T13:43:01.948755+02:00,13,0,2025-06-23,17,17,1,LOW
2025-06-20T20:59:01.653299+02:00,20,4,2025-06-20,17,17,1,LOW
2025-06-20T18:56:02.019028+02:00,18,4,2025-06-20,17,17,1,LOW
2025-06-21T16:06:01.690071+02:00,16,5,2025-06-21,11,16,1,MEDIUM
2025-06-21T20:49:01.618749+02:00,20,5,2025-06-21,3,16,1,HIGH
2025-06-23T14:48:02.131428+02:00,14,0,2025-06-23,11,16,1,MEDIUM
2025-06-21T16:46:01.349768+02:00,16,5,2025-06-21,11,16,1,MEDIUM
2025-06-20T21:32:01.707179+02:00,21,4,2025-06-20,11,16,1,MEDIUM
2025-06-21T13:55:01.772563+02:00,13,5,2025-06-21,13,17,1,MEDIUM
2025-06-20T22:40:02.442241+02:00,22,4,2025-06-20,17,17,1,LOW
2025-06-21T18:06:01.284052+02:00,18,5,2025-06-21,10,18,1,MEDIUM
2025-06-21T15:04:01.402126+02:00,15,5,2025-06-21,13,17,1,MEDIUM
